ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	chromosome_name	start_position	end_position	description	external_gene_name
ENSG00000004468	1.7514626567238	0.0729337657561113	0.916061186366883	0.0796166968337215	0.936542115219976	NA	4	15778275	15853232	CD38 molecule [Source:HGNC Symbol;Acc:HGNC:1667]	CD38
ENSG00000004478	1063.4927956505	0.180171464619215	0.0874733500530471	2.05972978638582	0.0394243802011598	0.399272149011475	12	2794290	2805423	FKBP prolyl isomerase 4 [Source:HGNC Symbol;Acc:HGNC:3720]	FKBP4
ENSG00000004487	677.54184130691	-0.0515368690569565	0.0987210075692902	-0.522045614463404	0.601638571475501	0.859286317928269	1	23019395	23083693	lysine demethylase 1A [Source:HGNC Symbol;Acc:HGNC:29079]	KDM1A
ENSG00000004534	525.869053964037	-0.116116846506407	0.162112025151051	-0.716275343536131	0.473821348375815	0.804384734429487	3	49940007	50100045	RNA binding motif protein 6 [Source:HGNC Symbol;Acc:HGNC:9903]	RBM6
ENSG00000004660	78.8125564292354	-0.403331788639489	0.42003800881448	-0.960226884652314	0.336941038891733	0.731615393247387	17	3860315	3894891	calcium/calmodulin dependent protein kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:1469]	CAMKK1
ENSG00000004700	112.981463055157	0.109257683767627	0.222926707063443	0.490105852308372	0.624058997065131	0.868083438486524	12	21468910	21501669	RecQ like helicase [Source:HGNC Symbol;Acc:HGNC:9948]	RECQL
ENSG00000004766	242.832453629585	0.286892335767089	0.23329476550812	1.22974184672439	0.218793791072836	0.653817483721767	7	93232340	93361123	VPS50 subunit of EARP/GARPII complex [Source:HGNC Symbol;Acc:HGNC:25956]	VPS50
ENSG00000004777	6.38701637716416	-0.271359376154808	0.509261265042255	-0.532849039936883	0.594138083716095	0.8556176512769	19	35774532	35788822	Rho GTPase activating protein 33 [Source:HGNC Symbol;Acc:HGNC:23085]	ARHGAP33
ENSG00000004779	206.621205110357	-0.0965159305114389	0.14603155138963	-0.66092518769401	0.508660292174382	0.817981284185347	16	23581014	23596319	NADH:ubiquinone oxidoreductase subunit AB1 [Source:HGNC Symbol;Acc:HGNC:7694]	NDUFAB1
ENSG00000004799	5.74882991856114	-1.00076764698336	0.613900067856926	-1.63018005597712	0.103063447794358	0.543538935371225	7	95583497	95597638	pyruvate dehydrogenase kinase 4 [Source:HGNC Symbol;Acc:HGNC:8812]	PDK4
ENSG00000004838	3.70813720724742	-0.640212303410784	0.688572357840711	-0.929767650590014	0.352491398972619	0.742412339583192	3	50341110	50345732	zinc finger MYND-type containing 10 [Source:HGNC Symbol;Acc:HGNC:19412]	ZMYND10
ENSG00000004864	269.271293676549	0.435385654436806	0.310383379530342	1.40273507909996	0.160695852646205	0.605674974767524	7	96120218	96322147	solute carrier family 25 member 13 [Source:HGNC Symbol;Acc:HGNC:10983]	SLC25A13
ENSG00000004866	107.357608064365	-0.118650403983342	0.148753214017877	-0.797632540356964	0.425083761769937	0.782972789722164	7	116952980	117230812	suppression of tumorigenicity 7 [Source:HGNC Symbol;Acc:HGNC:11351]	ST7
ENSG00000004897	405.945555319939	0.177580015951684	0.1732756937864	1.02484088836251	0.305438269885294	0.707237399055349	17	47117703	47189422	cell division cycle 27 [Source:HGNC Symbol;Acc:HGNC:1728]	CDC27
ENSG00000004961	364.755361774287	0.190025155533619	0.157214394921173	1.20870074034186	0.226777837159107	0.658016553474706	X	11111299	11123086	holocytochrome c synthase [Source:HGNC Symbol;Acc:HGNC:4837]	HCCS
ENSG00000004975	476.787141175439	0.102844915638258	0.104061528896056	0.988308712444419	0.323001479808457	0.721198579272931	17	7225342	7234524	dishevelled segment polarity protein 2 [Source:HGNC Symbol;Acc:HGNC:3086]	DVL2
ENSG00000005001	91.1989511770777	0.586939426173004	0.334476111597304	1.75480222898446	0.0792931422098212	0.501154504964654	16	2852728	2858210	serine protease 22 [Source:HGNC Symbol;Acc:HGNC:14368]	PRSS22
ENSG00000005007	1259.56675785511	-0.0638477102412343	0.0969613332118723	-0.658486307131517	0.510225692857793	0.81890647704345	19	18831905	18868232	UPF1 RNA helicase and ATPase [Source:HGNC Symbol;Acc:HGNC:9962]	UPF1
ENSG00000005020	298.728152610956	-0.213455147798464	0.181495630524999	-1.17608973384658	0.239559019878766	0.666563481046687	7	26667003	26995239	src kinase associated phosphoprotein 2 [Source:HGNC Symbol;Acc:HGNC:15687]	SKAP2
ENSG00000005022	1498.61834686487	-0.167546230429464	0.119863273013792	-1.39781124123137	0.162169757787918	0.607268712342347	X	119468395	119471396	solute carrier family 25 member 5 [Source:HGNC Symbol;Acc:HGNC:10991]	SLC25A5
ENSG00000005059	92.7630255458989	-0.21508845809863	0.189737858436107	-1.13360854745317	0.256958786054883	0.677560255294745	4	109560209	109688719	mitochondrial calcium uniporter dominant negative subunit beta [Source:HGNC Symbol;Acc:HGNC:26076]	MCUB
ENSG00000005073	5.60788948916453	-0.141422066366981	0.634820138797551	-0.222775015667991	0.82371061398895	0.946091811357674	7	27181157	27185232	homeobox A11 [Source:HGNC Symbol;Acc:HGNC:5101]	HOXA11
ENSG00000005075	166.889908702784	-0.0464554614076461	0.156694825555488	-0.296470934780137	0.766870460458367	0.924928676878283	7	102473128	102478929	RNA polymerase II subunit J [Source:HGNC Symbol;Acc:HGNC:9197]	POLR2J
ENSG00000005100	167.476269686687	0.0312064958150217	0.155794056480971	0.200306074056383	0.841241212404934	0.953534458525501	17	5440917	5468982	DEAH-box helicase 33 [Source:HGNC Symbol;Acc:HGNC:16718]	DHX33
ENSG00000005102	4.71955776203599	2.09036314179449	1.34300049398767	1.55648724713997	0.119592272858609	0.565545701196247	17	43640389	43661922	mesenchyme homeobox 1 [Source:HGNC Symbol;Acc:HGNC:7013]	MEOX1
ENSG00000005156	330.281088751068	-0.0824583747800211	0.147974032138062	-0.557248955026693	0.577357346102692	0.847989825636441	17	34980462	35009743	DNA ligase 3 [Source:HGNC Symbol;Acc:HGNC:6600]	LIG3
ENSG00000005175	194.351447782786	0.150517676973279	0.170448052929232	0.883070673947635	0.377198087764538	0.755460653297152	12	47661249	47706038	RNA polymerase II associated protein 3 [Source:HGNC Symbol;Acc:HGNC:26151]	RPAP3
ENSG00000005187	7.91109598267208	-0.557138462907255	0.473975420022644	-1.17545855622774	0.239811308447004	0.666563481046687	16	20610243	20797843	acyl-CoA synthetase medium chain family member 3 [Source:HGNC Symbol;Acc:HGNC:10522]	ACSM3
ENSG00000005189	16.4298315384894	-0.426153803470602	0.3618542624245	-1.17769457962242	0.238918388604975	0.666563481046687	16	20806157	20849668	RNA exonuclease 5 [Source:HGNC Symbol;Acc:HGNC:24661]	REXO5
ENSG00000005194	367.898590887867	-0.0697492411955101	0.166329781664174	-0.419343069519183	0.674965424239763	0.888014590313388	16	57428177	57447420	cytokine induced apoptosis inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:28050]	CIAPIN1
ENSG00000005206	146.405981255837	-0.0653623645182453	0.202073005036134	-0.323459160250313	0.746347531911618	0.91890872906133	19	2328613	2355095	signal peptide peptidase like 2B [Source:HGNC Symbol;Acc:HGNC:30627]	SPPL2B
ENSG00000005238	393.539230949586	0.422325107853101	0.187831048020402	2.24843076958835	0.0245487349864534	0.344420597629489	9	35104112	35116357	atos homolog B [Source:HGNC Symbol;Acc:HGNC:25666]	ATOSB
ENSG00000005243	189.905444930099	-0.481734004964128	0.363550643341569	-1.32508087604048	0.185144328301358	0.62455039004606	17	48026142	48038030	COPI coat complex subunit zeta 2 [Source:HGNC Symbol;Acc:HGNC:19356]	COPZ2
ENSG00000005302	232.165977963504	0.00159358753471911	0.125092413849708	0.0127392819890239	0.989835798509521	0.997498545539214	X	11758159	11775772	MSL complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:7370]	MSL3
ENSG00000005339	874.681617288922	0.142505500124552	0.174997456479092	0.814328979356212	0.415456512456195	0.777672947185988	16	3725054	3880713	CREB binding protein [Source:HGNC Symbol;Acc:HGNC:2348]	CREBBP
ENSG00000005379	10.604390046569	-0.312847481990961	0.427398352002113	-0.731981020809866	0.464180152027138	0.799132892337806	17	58301228	58328795	TSPO associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16831]	TSPOAP1
ENSG00000005436	64.9986360215756	-0.0296925279485193	0.213575162537715	-0.139026128299333	0.889429502145159	0.969323430079315	2	75652000	75711184	GC-rich sequence DNA-binding factor 2 [Source:HGNC Symbol;Acc:HGNC:1317]	GCFC2
ENSG00000005448	187.384633959369	-0.19775893918046	0.16757961502242	-1.18008947063163	0.237964631971024	0.666563481046687	2	74421477	74425770	WD repeat domain 54 [Source:HGNC Symbol;Acc:HGNC:25770]	WDR54
ENSG00000005469	254.64714027168	0.108247991965157	0.220491053046978	0.49094051876152	0.623468517921435	0.867790142420178	7	87345664	87399800	carnitine O-octanoyltransferase [Source:HGNC Symbol;Acc:HGNC:2366]	CROT
ENSG00000005483	459.225149598543	0.159524047074482	0.263638581543851	0.605086122601326	0.545121774496635	0.835210789001909	7	104940943	105115019	lysine methyltransferase 2E (inactive) [Source:HGNC Symbol;Acc:HGNC:18541]	KMT2E
ENSG00000005486	488.836328834438	0.233502197883117	0.106873055670492	2.1848556347359	0.0288994333120351	0.367158077006008	7	75842602	75888927	rhomboid domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23082]	RHBDD2
ENSG00000005700	422.417177955404	-0.257648653552112	0.219501457588331	-1.1737901715228	0.240479081709203	0.66664284712256	6	82169984	82247775	inhibitor of Bruton tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:17853]	IBTK
ENSG00000005801	180.731692291357	0.236371552747395	0.142630671250514	1.65722807496457	0.097473372483983	0.533975230987486	11	3339261	3379222	zinc finger protein 195 [Source:HGNC Symbol;Acc:HGNC:12986]	ZNF195
ENSG00000005810	419.897329214536	0.0595702218584611	0.214446550754241	0.277785870879916	0.781176737895007	0.931719905984074	13	77042474	77327094	MYC binding protein 2 [Source:HGNC Symbol;Acc:HGNC:23386]	MYCBP2
ENSG00000005812	622.04947187221	0.0345609578697095	0.101407316304002	0.340813258148966	0.733244168829877	0.915129918258708	13	76992598	77027195	F-box and leucine rich repeat protein 3 [Source:HGNC Symbol;Acc:HGNC:13599]	FBXL3
ENSG00000005882	235.611902740532	-0.386043882599039	0.217126712033084	-1.7779658660341	0.0754094611822586	0.492670475807935	17	50094737	50112152	pyruvate dehydrogenase kinase 2 [Source:HGNC Symbol;Acc:HGNC:8810]	PDK2
ENSG00000005884	12072.88616195	0.0452573998827934	0.104982101400999	0.431096341936652	0.666398320358683	0.884540821877371	17	50055968	50090485	integrin subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:6139]	ITGA3
ENSG00000005889	149.988081204409	0.102997051258449	0.159122267138516	0.647282452108291	0.517449156433751	0.823242140812431	X	24148976	24216255	zinc finger protein X-linked [Source:HGNC Symbol;Acc:HGNC:12869]	ZFX
ENSG00000005893	2091.73595015772	0.0109873397244302	0.101678910567732	0.108059180247719	0.913948747934446	0.975395415529673	X	120426148	120469365	lysosomal associated membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:6501]	LAMP2
ENSG00000005981	1.92955401393192	1.21220387201448	0.991329109937016	1.22280669443016	0.221402716381198	NA	7	95478444	95540233	ankyrin repeat and SOCS box containing 4 [Source:HGNC Symbol;Acc:HGNC:16009]	ASB4
ENSG00000006007	789.981229439867	0.442612662121992	0.20452073023927	2.16414571571389	0.0304531679046869	0.371283179857792	16	19501693	19522123	glycerophosphodiester phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:29644]	GDE1
ENSG00000006015	108.59791304388	-0.253044053332188	0.235316693484052	-1.07533405125522	0.282225196239825	0.693521631712844	19	18588685	18592338	required for excision 1-B domain containing [Source:HGNC Symbol;Acc:HGNC:26098]	REX1BD
ENSG00000006016	5.38676394319965	1.03711876337975	0.634669724841098	1.63410782456877	0.102236212184696	0.542836915534312	19	18572220	18607741	cytokine receptor like factor 1 [Source:HGNC Symbol;Acc:HGNC:2364]	CRLF1
ENSG00000006025	36.1083668612182	-0.481790103722983	0.507411933659069	-0.949504873187903	0.342363894685971	0.734866372614632	17	47807367	47821803	oxysterol binding protein like 7 [Source:HGNC Symbol;Acc:HGNC:16387]	OSBPL7
ENSG00000006042	99.2565377243481	0.284846055371741	0.392575443676319	0.725582967452746	0.468094465795015	0.802631999240523	17	32927910	32945106	transmembrane protein 98 [Source:HGNC Symbol;Acc:HGNC:24529]	TMEM98
ENSG00000006047	1.15179498254986	-0.853218202455752	1.39005074670637	-0.613803635930124	0.539345094312332	NA	17	7288263	7294639	Y-box binding protein 2 [Source:HGNC Symbol;Acc:HGNC:17948]	YBX2
ENSG00000006059	1.48650385987332	1.97165565950793	1.52704341692399	1.29115887449981	0.196648592363758	NA	17	41346092	41350828	keratin 33A [Source:HGNC Symbol;Acc:HGNC:6450]	KRT33A
ENSG00000006062	45.2442214436857	-0.0313312376398968	0.240775310328138	-0.130126455229971	0.896466379822761	0.971256796382171	17	45263119	45317112	mitogen-activated protein kinase kinase kinase 14 [Source:HGNC Symbol;Acc:HGNC:6853]	MAP3K14
ENSG00000006118	812.883026217383	0.0117063099873072	0.321363904383765	0.036426959679105	0.970941917725305	0.990181682821789	11	60924460	60937159	transmembrane protein 132A [Source:HGNC Symbol;Acc:HGNC:31092]	TMEM132A
ENSG00000006125	1543.54815134443	-0.129646228593583	0.232001167041373	-0.558817139788194	0.57628652377552	0.84757511844212	17	35578046	35726417	adaptor related protein complex 2 subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:563]	AP2B1
ENSG00000006194	263.438857651694	-0.12700918056946	0.161030396643593	-0.78872798686926	0.430271006784511	0.785602444872698	16	3263800	3301401	zinc finger protein 263 [Source:HGNC Symbol;Acc:HGNC:13056]	ZNF263
ENSG00000006210	21.7583828910744	0.038604540188277	0.374631652972154	0.103046658983582	0.917925939516438	0.975919471938529	16	57372477	57385044	C-X3-C motif chemokine ligand 1 [Source:HGNC Symbol;Acc:HGNC:10647]	CX3CL1
ENSG00000006282	195.837409012262	-0.358767121821626	0.27306950290157	-1.31383079402662	0.188903152228863	0.626092637564854	17	50543058	50556481	spermatogenesis associated 20 [Source:HGNC Symbol;Acc:HGNC:26125]	SPATA20
ENSG00000006327	1932.20735739741	0.101854339256649	0.229122688311494	0.44454060838435	0.656651776170394	0.879579734080936	16	3018445	3022385	TNF receptor superfamily member 12A [Source:HGNC Symbol;Acc:HGNC:18152]	TNFRSF12A
ENSG00000006432	416.154254604756	1.44901956602877	0.50922455667389	2.84554141593907	0.00443359935247098	0.181425771562233	14	70722526	70809545	mitogen-activated protein kinase kinase kinase 9 [Source:HGNC Symbol;Acc:HGNC:6861]	MAP3K9
ENSG00000006451	1351.35933843703	0.00813618796559184	0.118007136485407	0.0689465756725485	0.945032144673727	0.983713817424824	7	39623445	39708124	RAS like proto-oncogene A [Source:HGNC Symbol;Acc:HGNC:9839]	RALA
ENSG00000006453	701.571082631107	-0.172055422156242	0.14667908396571	-1.1730058403996	0.240793463612379	0.66689514374872	7	98291648	98401115	BAR/IMD domain containing adaptor protein 2 like 1 [Source:HGNC Symbol;Acc:HGNC:21649]	BAIAP2L1
ENSG00000006459	432.669259538963	0.277984706041978	0.218234375313322	1.27378973015993	0.202737945762813	0.638078949142096	7	140084746	140177055	lysine demethylase 7A [Source:HGNC Symbol;Acc:HGNC:22224]	KDM7A
ENSG00000006468	1.86235501390414	1.06785895494459	1.06529022066343	1.00241129997378	0.316144986764905	NA	7	13891229	13991425	ETS variant transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:3490]	ETV1
ENSG00000006530	139.983834502197	-0.131568484953233	0.162362539641229	-0.810337687769351	0.41774612036419	0.778861310867082	7	141551278	141655244	acylglycerol kinase [Source:HGNC Symbol;Acc:HGNC:21869]	AGK
ENSG00000006534	20.2313103180925	0.215598265045172	0.284746288135268	0.757159176532453	0.448954504503088	0.794185103890444	11	68008563	68029282	aldehyde dehydrogenase 3 family member B1 [Source:HGNC Symbol;Acc:HGNC:410]	ALDH3B1
ENSG00000006555	222.602950084999	-0.476722171638811	0.322711564811017	-1.47723919320333	0.139611531203831	0.581001367532174	1	54779712	54801323	tetratricopeptide repeat domain 22 [Source:HGNC Symbol;Acc:HGNC:26067]	TTC22
ENSG00000006576	309.870992061829	0.965585134151712	0.351515156219604	2.74692318970302	0.00601572212196966	0.202529128214632	7	77798761	77957503	putative homeodomain transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:13411]	PHTF2
ENSG00000006607	217.612021712024	0.583295848701782	0.220235689998236	2.64850737274442	0.00808480857431411	0.222675318076312	2	241356264	241494847	FERM, ARH/RhoGEF and pleckstrin domain protein 2 [Source:HGNC Symbol;Acc:HGNC:16460]	FARP2
ENSG00000006625	878.963704679636	1.92397608233838	0.589030233776156	3.26634520948806	0.00108945350536855	0.101901947018852	7	30496620	30504850	gamma-glutamylcyclotransferase [Source:HGNC Symbol;Acc:HGNC:21705]	GGCT
ENSG00000006634	45.3881977427912	0.422526865675272	0.228124377836099	1.85217761329675	0.0640003223367378	0.469021508022986	7	87876216	87909553	DBF4-CDC7 kinase regulatory subunit [Source:HGNC Symbol;Acc:HGNC:17364]	DBF4
ENSG00000006638	1.98376256814126	0.354324167554644	1.005819540962	0.35227409403456	0.724632714464716	NA	19	3594506	3606895	thromboxane A2 receptor [Source:HGNC Symbol;Acc:HGNC:11608]	TBXA2R
ENSG00000006652	169.831830856801	-0.432115760758075	0.19225710941543	-2.24759314270328	0.0246021452348535	0.34457609311231	7	112422887	112481017	interferon related developmental regulator 1 [Source:HGNC Symbol;Acc:HGNC:5456]	IFRD1
ENSG00000006695	135.944667198916	-0.158689118481552	0.127146808081215	-1.2480778784489	0.212002538571175	0.64719302572403	17	14069490	14231736	cytochrome c oxidase assembly factor heme A:farnesyltransferase COX10 [Source:HGNC Symbol;Acc:HGNC:2260]	COX10
ENSG00000006704	593.430180625012	0.141846909816451	0.0972037510242142	1.45927403337671	0.144489699330187	0.587571488396689	7	74452463	74602619	GTF2I repeat domain containing 1 [Source:HGNC Symbol;Acc:HGNC:4661]	GTF2IRD1
ENSG00000006712	823.298180907165	0.10997304453027	0.15328595671453	0.717437180074346	0.473104385240071	0.804384734429487	19	39385629	39391154	PAF1 homolog, Paf1/RNA polymerase II complex component [Source:HGNC Symbol;Acc:HGNC:25459]	PAF1
ENSG00000006715	571.487556598599	0.0466111783654376	0.112801254562557	0.413215070578741	0.679449047492237	0.889018790513114	7	38722974	38932394	VPS41 subunit of HOPS complex [Source:HGNC Symbol;Acc:HGNC:12713]	VPS41
