ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	chromosome_name	start_position	end_position	description	external_gene_name
ENSG00000111674	103.687186893269	1.91490384618692	0.443766147882056	4.31511924766254	1.59516771228445e-05	0.0117177337743644	12	6913745	6923707	enolase 2 [Source:HGNC Symbol;Acc:HGNC:3353]	ENO2
ENSG00000111913	12.5626582366018	3.59068394707985	0.967551418775286	3.71110400688048	0.000206357289354378	0.0405329159931863	6	24803362	25042170	RHO family interacting cell polarization regulator 2 [Source:HGNC Symbol;Acc:HGNC:13872]	RIPOR2
ENSG00000116745	34.7688394206954	2.59191240879721	0.629349640396621	4.1183981723796	3.81515083918458e-05	0.0166390672058931	1	68428822	68451103	retinoid isomerohydrolase RPE65 [Source:HGNC Symbol;Acc:HGNC:10294]	RPE65
ENSG00000117245	56.5258844985258	1.95247517865791	0.478763681261972	4.07816059378477	4.53934084819689e-05	0.0178324421531272	1	20664011	20718017	kinesin family member 17 [Source:HGNC Symbol;Acc:HGNC:19167]	KIF17
ENSG00000118520	73.8086500896373	3.34344019070076	0.628939161425911	5.31599937761965	1.06073511650517e-07	0.000468961931365755	6	131470832	131584332	arginase 1 [Source:HGNC Symbol;Acc:HGNC:663]	ARG1
ENSG00000119457	14.6817348390728	3.81946554784989	0.886626532992629	4.30786290024285	1.64839502452875e-05	0.0117177337743644	9	112878920	112890876	solute carrier family 46 member 2 [Source:HGNC Symbol;Acc:HGNC:16055]	SLC46A2
ENSG00000119946	20.3733364607378	3.49996596222341	0.826242208045305	4.23600480360778	2.27531910967517e-05	0.0131866505012844	10	99329356	99394330	cyclin and CBS domain divalent metal cation transport mediator 1 [Source:HGNC Symbol;Acc:HGNC:102]	CNNM1
ENSG00000122861	3075.87709752091	-0.484186497196176	0.120890971016849	-4.0051502037211	6.19780859806442e-05	0.0227596391628883	10	73909177	73917501	plasminogen activator, urokinase [Source:HGNC Symbol;Acc:HGNC:9052]	PLAU
ENSG00000128512	67.0651712953654	2.21351699458614	0.601524828061605	3.67984311091385	0.000233377490468308	0.0424860875330598	7	111726110	112206407	dedicator of cytokinesis 4 [Source:HGNC Symbol;Acc:HGNC:19192]	DOCK4
ENSG00000128591	211.639940819289	1.1255798348896	0.292795476109103	3.84425282059406	0.000120920295218494	0.032144414399943	7	128830312	128859275	filamin C [Source:HGNC Symbol;Acc:HGNC:3756]	FLNC
ENSG00000130475	44.1131605227746	1.69461603649414	0.436142286263388	3.88546602764115	0.000102133775341911	0.0282780391439936	19	17747718	17788572	FCH and mu domain containing endocytic adaptor 1 [Source:HGNC Symbol;Acc:HGNC:29002]	FCHO1
ENSG00000130720	20.0666016701879	3.21283996147133	0.779301438302095	4.12271786443935	3.74428195547265e-05	0.0166390672058931	9	130900194	130941232	fibrinogen C domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25922]	FIBCD1
ENSG00000130821	298.345244979062	1.00466197850408	0.26159038881704	3.84059209150363	0.00012273791672004	0.032144414399943	X	153687926	153696591	solute carrier family 6 member 8 [Source:HGNC Symbol;Acc:HGNC:11055]	SLC6A8
ENSG00000134013	288.422417456272	2.90167304084263	0.788143641640212	3.68165507851328	0.000231724771121736	0.0424860875330598	8	23296897	23425328	lysyl oxidase like 2 [Source:HGNC Symbol;Acc:HGNC:6666]	LOXL2
ENSG00000135709	437.313115122607	1.35123699921722	0.355751753073118	3.79825816048613	0.000145716510074542	0.0345278740062342	16	85027709	85094230	KIAA0513 [Source:HGNC Symbol;Acc:HGNC:29058]	KIAA0513
ENSG00000138347	8.96953138097445	3.20172308579066	0.751117345284587	4.26261369929831	2.02049634456988e-05	0.0126784230294474	10	68087897	68212017	myopalladin [Source:HGNC Symbol;Acc:HGNC:23246]	MYPN
ENSG00000140600	12.7664153956108	3.58513276541986	0.909144554919086	3.94341333951996	8.03300274137541e-05	0.0235921744056066	15	83447228	83618743	SH3 domain containing GRB2 like 3, endophilin A3 [Source:HGNC Symbol;Acc:HGNC:10832]	SH3GL3
ENSG00000142623	81.9289538266768	3.86626859807233	0.732493728919695	5.27822757441818	1.3043940739535e-07	0.000468961931365755	1	17205128	17246007	peptidyl arginine deiminase 1 [Source:HGNC Symbol;Acc:HGNC:18367]	PADI1
ENSG00000143520	2664.11023284949	4.93490138545209	1.23118320404938	4.00825918451545	6.11679687481111e-05	0.0227596391628883	1	152348735	152360006	filaggrin 2 [Source:HGNC Symbol;Acc:HGNC:33276]	FLG2
ENSG00000144136	655.692255699198	0.696360651406422	0.179062024093257	3.88893543973206	0.000100684894559042	0.0282780391439936	2	112645854	112663829	solute carrier family 20 member 1 [Source:HGNC Symbol;Acc:HGNC:10946]	SLC20A1
ENSG00000145879	14.3309660263317	3.90274117470123	0.948820408510547	4.1132559330461	3.90117465304299e-05	0.0166390672058931	5	148312419	148315922	serine peptidase inhibitor Kazal type 7 [Source:HGNC Symbol;Acc:HGNC:24643]	SPINK7
ENSG00000146966	26.4860802396982	4.01365222049862	0.765370037532319	5.24406760609457	1.57074601877597e-07	0.000468961931365755	7	140518418	140673993	DENN domain containing 2A [Source:HGNC Symbol;Acc:HGNC:22212]	DENND2A
ENSG00000149289	130.448146938994	-0.895325432272879	0.203065022751098	-4.4090578482849	1.03821292744755e-05	0.00911673092996299	11	110093392	110171841	zinc finger CCCH-type containing 12C [Source:HGNC Symbol;Acc:HGNC:29362]	ZC3H12C
ENSG00000159337	75.6063963243265	2.24302426277494	0.519999505712695	4.31351229786405	1.6068119746848e-05	0.0117177337743644	15	42067009	42094562	phospholipase A2 group IVD [Source:HGNC Symbol;Acc:HGNC:30038]	PLA2G4D
ENSG00000159899	229.475387782225	1.27579641676996	0.312152560389671	4.08709259080668	4.36812821569689e-05	0.0178324421531272	9	35791003	35809732	natriuretic peptide receptor 2 [Source:HGNC Symbol;Acc:HGNC:7944]	NPR2
ENSG00000163874	476.474476769044	-0.640375267378137	0.137705925307186	-4.65031018781238	3.31436161161131e-06	0.00382880405151615	1	37474496	37484379	zinc finger CCCH-type containing 12A [Source:HGNC Symbol;Acc:HGNC:26259]	ZC3H12A
ENSG00000164867	34.6533712731963	2.62367000739108	0.66546557167085	3.94260818152256	8.06002742956816e-05	0.0235921744056066	7	150991017	151015653	nitric oxide synthase 3 [Source:HGNC Symbol;Acc:HGNC:7876]	NOS3
ENSG00000164949	19.8505526650759	3.18022236874542	0.848781995369864	3.7468070553966	0.000179099737501472	0.0381873862916761	8	94249249	94262461	GTP binding protein overexpressed in skeletal muscle [Source:HGNC Symbol;Acc:HGNC:4234]	GEM
ENSG00000165046	98.8287172576113	1.80890436939034	0.424560652107888	4.26065006356423	2.03833167676004e-05	0.0126784230294474	8	38386207	38409527	leucine zipper and EF-hand containing transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:14648]	LETM2
ENSG00000165953	308.587479388835	3.32134803926305	0.612990206127707	5.4182726021745	6.01776143735879e-08	0.00044916571368446	14	94487274	94517844	serpin family A member 12 [Source:HGNC Symbol;Acc:HGNC:18359]	SERPINA12
ENSG00000166165	305.794423753104	-0.651738247767945	0.174469167715522	-3.73554970371972	0.000187305577650886	0.0388346897662838	14	103519660	103523167	creatine kinase B [Source:HGNC Symbol;Acc:HGNC:1991]	CKB
ENSG00000166473	14.7020803588532	3.28612700255225	0.859620745068922	3.822763726216	0.000131964216344303	0.0330317559125612	16	81100875	81220370	polycystin 1 like 2 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:21715]	PKD1L2
ENSG00000166793	25.9575767288883	3.47808188555029	0.942868605163506	3.68882988202492	0.000225287786408863	0.0420771399989953	11	57645087	57649944	yippee like 4 [Source:HGNC Symbol;Acc:HGNC:18328]	YPEL4
ENSG00000167653	84.2592528959752	2.80465891768735	0.704476379828307	3.98119652836464	6.85692251920021e-05	0.022774118354046	8	142670308	142682725	prostate stem cell antigen [Source:HGNC Symbol;Acc:HGNC:9500]	PSCA
ENSG00000169994	5.61095779983918	4.76076323008388	1.24850189069487	3.81318063317808	0.000137189768661495	0.0330317559125612	2	127535683	127637729	myosin VIIB [Source:HGNC Symbol;Acc:HGNC:7607]	MYO7B
ENSG00000170175	343.522684130109	0.814420844422578	0.206046551349535	3.95260604503399	7.73046516225959e-05	0.0235510987637166	17	7445061	7457710	cholinergic receptor nicotinic beta 1 subunit [Source:HGNC Symbol;Acc:HGNC:1961]	CHRNB1
ENSG00000172349	43.5044055865745	2.99333038828433	0.782031461108264	3.82763422847759	0.00012938083056067	0.0330317559125612	15	81159575	81314058	interleukin 16 [Source:HGNC Symbol;Acc:HGNC:5980]	IL16
ENSG00000182372	296.142125086844	1.17253129966118	0.31725844927605	3.69582371198238	0.000219175020163291	0.0419467269358668	8	1755778	1801711	CLN8 transmembrane ER and ERGIC protein [Source:HGNC Symbol;Acc:HGNC:2079]	CLN8
ENSG00000183668	21.162909955037	3.34681162320627	0.916742531991718	3.65076508006558	0.000261460305368232	0.0464652314111544	19	43211791	43269530	pregnancy specific beta-1-glycoprotein 9 [Source:HGNC Symbol;Acc:HGNC:9526]	PSG9
ENSG00000183691	40.8449388440143	1.62168632690204	0.435630145584561	3.7226219152624	0.000197164653615479	0.0403188212215325	17	56593699	56595611	noggin [Source:HGNC Symbol;Acc:HGNC:7866]	NOG
ENSG00000185633	357.46951382647	1.2453620479075	0.332163719887702	3.74924163400065	0.00017737012466744	0.0381873862916761	12	57234903	57240715	NDUFA4 mitochondrial complex associated like 2 [Source:HGNC Symbol;Acc:HGNC:29836]	NDUFA4L2
ENSG00000186480	716.121556033762	1.1036419428998	0.303504470224152	3.63632846028499	0.000276551659539238	0.0485689785129617	7	155296731	155311963	insulin induced gene 1 [Source:HGNC Symbol;Acc:HGNC:6083]	INSIG1
ENSG00000186767	68.1505501519232	2.35732080376959	0.606760908808237	3.8850901064139	0.000102291942241134	0.0282780391439936	X	63347228	63351332	spindlin family member 4 [Source:HGNC Symbol;Acc:HGNC:27040]	SPIN4
ENSG00000186806	280.06748062134	2.08783332069455	0.562329631939307	3.71282820984239	0.000204956012013402	0.0405329159931863	19	51331536	51342310	V-set and immunoglobulin domain containing 10 like [Source:HGNC Symbol;Acc:HGNC:27111]	VSIG10L
ENSG00000187098	171.018526334939	2.28717319946353	0.540204563774078	4.23390203052795	2.29671029631159e-05	0.0131866505012844	3	69738536	69968336	melanocyte inducing transcription factor [Source:HGNC Symbol;Acc:HGNC:7105]	MITF
ENSG00000189223	78.1408176845593	3.43889043782761	0.723717195281787	4.75170475462952	2.01708758400328e-06	0.00273737122309099	2	113211421	113276581	PAX8 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:49271]	PAX8-AS1
ENSG00000196542	360.643923359835	2.69315380660456	0.527263178845275	5.10779799284043	3.25934826744728e-07	0.000750724997808678	3	161344798	161372880	serine palmitoyltransferase small subunit B [Source:HGNC Symbol;Acc:HGNC:24045]	SPTSSB
ENSG00000196730	416.407951949521	2.13423731771504	0.550535727611743	3.87665542974565	0.000105902167864002	0.0287437738522514	9	87497228	87709073	death associated protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:2674]	DAPK1
ENSG00000198576	40.9891968534698	1.06184672944641	0.228399666506489	4.64907302925611	3.33430149180801e-06	0.00382880405151615	8	142611049	142614479	activity regulated cytoskeleton associated protein [Source:HGNC Symbol;Acc:HGNC:648]	ARC
ENSG00000198743	801.437604509549	3.42642738230218	0.839642161906121	4.08081863650539	4.48773623922184e-05	0.0178324421531272	21	34073578	34106260	solute carrier family 5 member 3 [Source:HGNC Symbol;Acc:HGNC:11038]	SLC5A3
ENSG00000203837	1094.03875030318	1.23816652073561	0.222567133529005	5.56311482788743	2.65001388625322e-08	0.000395594072939881	10	116427847	116477957	pancreatic lipase related protein 3 [Source:HGNC Symbol;Acc:HGNC:23492]	PNLIPRP3
ENSG00000204538	100.752864258458	2.57347398661911	0.563550951155571	4.56653294851541	4.95857128799857e-06	0.00528725372766019	6	31137534	31139066	psoriasis susceptibility 1 candidate 2 [Source:HGNC Symbol;Acc:HGNC:17199]	PSORS1C2
ENSG00000211448	776.76776105188	5.73194671758033	1.44351445472085	3.97082737816353	7.16234622084143e-05	0.0229875223677883	14	80197526	80387757	iodothyronine deiodinase 2 [Source:HGNC Symbol;Acc:HGNC:2884]	DIO2
ENSG00000213144	21.9708434559997	2.83392410954341	0.743163106147626	3.81332723072567	0.000137108382746434	0.0330317559125612	12	119194850	119195394	PDGFA associated protein 1 (PDAP1) pseudogene	
ENSG00000225383	36.5501899688582	1.17904326189848	0.266711629236356	4.42066686508681	9.83967688022076e-06	0.00911673092996299	10	10784436	10798639	surfactant associated 1, lncRNA [Source:HGNC Symbol;Acc:HGNC:18383]	SFTA1P
ENSG00000229544	131.003896728023	1.88716992335596	0.494351206193175	3.81746802620022	0.000134828253808027	0.0330317559125612	10	124445243	124450035	NK1 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:31652]	NKX1-2
ENSG00000234107	35.7880221630877	6.93337990696435	1.74717377785464	3.96834018163773	7.23749699414555e-05	0.0229875223677883	21	31840341	31840858	TPT1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:16742]	TPT1P1
ENSG00000236090	11.3609863117766	2.49239545233374	0.601058562290581	4.14667656149084	3.37336065562615e-05	0.0162964485880559	2	41819747	41820754	lactate dehydrogenase A pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:6538]	LDHAP3
ENSG00000250326	4.04392953752165	5.49827163598201	1.4866723138913	3.69837494423403	0.000216984208452229	0.0419467269358668	4	142889858	143184904	USP38 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55554]	USP38-DT
ENSG00000253768	40.5193960825738	2.94082492780051	0.779861698885424	3.7709569940459	0.000162622699947701	0.0361988212559938	5	173554822	173573533	novel transcript	
ENSG00000258667	8.5492183471268	5.39421479505629	1.27667222293316	4.22521513209011	2.38712620952462e-05	0.0131981555762161	14	61678402	61751163	HIF1A antisense RNA 3	
ENSG00000268621	26.5577409549505	2.95578412458102	0.742489525939654	3.98091019646418	6.86518841058459e-05	0.022774118354046	19	46189029	46203163	IGFL2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:52559]	IGFL2-AS1
ENSG00000283646	24.2356902471342	3.44805195674321	0.912137929402597	3.78018701513872	0.000156710604490517	0.0354450894520369	3	46416524	46423591	long intergenic non-protein coding RNA 2009 [Source:HGNC Symbol;Acc:HGNC:52845]	LINC02009
ENSG00000289035	7.03353936164695	5.0998873116867	1.34467751553472	3.79264712376686	0.000149049889505182	0.034736525905463	2	113369701	113375106	novel transcript	
ENSG00000291237	1053.02373211575	-1.10695637403785	0.222803933893189	-4.96829815656899	6.75430553503806e-07	0.00112031414474498	6	159669069	159762529	superoxide dismutase 2 [Source:HGNC Symbol;Acc:HGNC:11180]	SOD2
ENSG00000304119	11.7292256799097	2.80252725330535	0.743869889321922	3.76749656564269	0.000164892808508011	0.0361988212559938	1	1065634	1069347	novel transcript	
